Name,UrlRV,URLYeti,Total Customs Clearances,Total Shipments,Customs Broker,Trade Data, Port Type
"Gougeon Brothers","https://app.revenuevessel.com/dashboard/importers/ea63f3b5-c16f-412c-ae95-626900498faa",3,,"HECNY BROKERAGE SERVICE INC-2, FEDEX TRADE NETWORKS TRANS. & BROKE-1","", "Cross Border-3"
"Andino Holdings USA","",,,"","", ""
"LBB Specialties","https://app.revenuevessel.com/dashboard/importers/b0ff8687-8afa-4bfa-862f-9d683409febf",541,380,"J.M. RODGERS CO., INC.-534, DHL EXPRESS (USA) INC.-5, UPS SUPPLY CHAIN SOLUTION-2","India-139, Belgium-46, France-46", "Ambiguous-312, Ocean-108, Air-75, Rail-23, Parcel-4, Cross Border-4"
"Regal Chemical","",,,"","", ""
"Adjuvants Unlimited","https://app.revenuevessel.com/dashboard/importers/5fa2b120-f33c-400a-8c37-be1666905c94",32,33,"GEBRUDER WEISS, INC.-32","South Korea-33", "Ocean-32"
"INDOFINE Chemical","https://app.revenuevessel.com/dashboard/importers/8a51ebc4-7f16-4736-a57a-0e4e0718b1b6",56,,"DHL EXPRESS (USA) INC.-56","", "Parcel-56"
"CORECHEM","",,,"","", ""
"Nippon Shokubai America Industries","",,,"","", ""
"BOSS PRO","",,,"","", ""
"Alpha Chemical","https://app.revenuevessel.com/dashboard/importers/776143e9-bc15-4ed0-a6ac-c0bec43077a0",15,118,"ARGENTS AIR EXPRESS LIMITED-15","India-112, Oman-18, Mexico-2", "Air-14, Ambiguous-1"
"CHEMetrics","https://app.revenuevessel.com/dashboard/importers/8cc84d12-a2a1-4bac-890a-de9b5d8e5ef1",98,51,"THUNDERBOLT GLOBAL LOGISTICS, LLC-60, MIDWEST CUSTOM SVCS OF WISC INC-21, DHL EXPRESS (USA) INC.-12","India-54, Bahamas-17, South Korea-10", "Air-39, Cross Border-21, Ocean-21, Parcel-16, Rail-1"
"Annihilare","",,,"","", ""
"New Life Chemical","",,,"","", ""
"Novolyte","",,,"","", ""
"Sunburst Chemicals","https://app.revenuevessel.com/dashboard/importers/b3b0a625-7030-4b3b-b449-499a26f5c871",,,"","", ""
"R. T. Vanderbilt","https://app.revenuevessel.com/dashboard/importers/05d49102-e7d3-4bfd-ad4b-b49a2d447f83",87,,"JES FORWARDING, INC.-46, TAHOCO LOGISTICS, INC.-27, NEAR NORTH CUSTOMS BROKERS US, INC.-14","", "Cross Border-41, Ambiguous-21, Ocean-11, Rail-10, Air-4"
"Loba Wakol North America","https://app.revenuevessel.com/dashboard/importers/99fc9338-422a-40e7-ada3-d2b9005ce05e",114,332,"TRAFFIC TECH INTERNATIONAL, US, LLC-52, MAINFREIGHT INC.-37, SCHENKER, INC.-14","Germany-268, Belgium-43, Netherlands-34", "Ocean-97, Air-12, Ambiguous-5"
"Tower Products","",,,"","", ""
"Metalloid","",,,"","", ""
"LPS Laboratories","",,,"","", ""
"SantoLubes Manufacturing","",,,"","", ""
"Third Coast Chemicals","",,,"","", ""
"Bomar","",,,"","", ""
"Accessa","",,,"","", ""
"Fortech Products","https://app.revenuevessel.com/dashboard/importers/c82e51d9-b987-4cb2-9fc7-3519794d1489",22,12,"EMONS AIR & SEA, LLC-16, C.H. ROBINSON INTERNATIONAL, INC.-6","India-8, Spain-3, Sri Lanka-3", "Cross Border-19, Air-3"
"Cappelle Pigments, A Ferro","",,,"","", ""
"The Hanson Group","https://app.revenuevessel.com/dashboard/importers/a49075d2-2797-4495-b3e5-a14aa0f7049b",37,,"LIVINGSTON INTERNATIONAL INC.-31, WOODLAND BROKERAGE INC-4, DIRECT CHB, INC.-2","", "Ocean-32, Air-4, Ambiguous-1"
"Innovative Chemical Products","https://app.revenuevessel.com/dashboard/importers/046ac1b6-f534-46ac-9cde-920ca0813a1b",20,,"DACHSER USA AIR & SEA LOGISTICS INC-14, WORLDWIDE LOGISTICS CHB LLC-4, DOLLIFF & CO INC-1","", "Cross Border-7, Air-5, Ocean-3, Rail-3, Ambiguous-2"
"Chem Service","",,,"","", ""
"kdc/one, Northern Labs","https://app.revenuevessel.com/dashboard/importers/8751f672-42a3-4242-b766-f76e8d31857d",12,153,"FLASH CARGO, INC.-8, DHL EXPRESS (USA) INC.-3, C.H. ROBINSON INTERNATIONAL, INC.-1","China-84, Germany-51, United Kingdom-6", "Ambiguous-4, Air-3, Parcel-3, Cross Border-2"
"TBC-BRINADD","",,,"","", ""
"Madison Chemical","",,,"","", ""
"MCC Chemicals","",,,"","", ""
"LignoTech Florida","",,,"","", ""
"Magnus","",,,"","", ""
"Cameron Welding Supply","",,,"","", ""
"Kanto","https://app.revenuevessel.com/dashboard/importers/922cc1d4-4d3f-4a11-b4d5-c6ac450c8c40",222,493,"APEX LOGISTICS INTERNATIONAL (JFK)-193, NIPPON EXPRESS USA, INC.-26, DSV AIR & SEA, INC.-3","Japan-433, Taiwan-57, China-3", "Ocean-210, Ambiguous-10, Air-2"
"Sorbent Technologies","",,,"","", ""
"WEYLCHEM US","https://app.revenuevessel.com/dashboard/importers/cd9ac626-94f0-479f-82a5-e6f697e528bc",128,220,"GEODIS USA INC.-128","Germany-99, Belgium-87, Netherlands-73", "Ocean-81, Air-40, Rail-7"
"Flavor Materials International","https://app.revenuevessel.com/dashboard/importers/fe3018cf-c184-4ee6-b435-47695e486496",60,90,"ALBA WHEELS UP INT'L INC.-47, VT MANCUSI INC-8, SOU-TIER, INC.-5","China-56, Mexico-6, India-6", "Ambiguous-49, Cross Border-5, Air-3, Ocean-3"
"Fibre Glast Developments","https://app.revenuevessel.com/dashboard/importers/a09530a1-14f3-4672-bcb4-2c0a184b88cf",2,8,"HARRY F. LONG, INC.-2","Italy-6, Germany-2", "Ambiguous-2"
"IvanhoeIndustries","https://app.revenuevessel.com/dashboard/importers/e68b2809-9057-4f7a-a514-d752f9c6e405",,,"","", ""
"Paraclete Energy","",,,"","", ""
"MonTech USA","",,,"","", ""
"PermaSafe [Official]","",,,"","", ""
"Genesis Custom Chemical Blending","",,,"","", ""
"Northstar Chemical","",,,"","", ""
"MGC Pure Chemicals America","https://app.revenuevessel.com/dashboard/importers/45fe0ea9-af8a-4931-b07e-739c57518752",131,523,"YUSEN LOGISTICS (AMERICAS) INC-64, NISSIN INTERNATIONAL TRANSPORT USA,-35, OMEGA CHB, INTERNATIONAL, INC.-25","Japan-488, South Korea-35, China-15", "Ocean-91, Air-34, Ambiguous-4, Cross Border-2"
"Wisdom Adhesives Worldwide","",,,"","", ""
"Florikan","",,,"","", ""
"Novvi","",,,"","", ""
"Nisus","https://app.revenuevessel.com/dashboard/importers/89fd33be-8664-4cce-a637-48b3baa0f135",39,141,"JOHN A STEER COMPANY-28, HARRY F. LONG, INC.-11","India-49, Belgium-40, Germany-24", "Ambiguous-25, Ocean-11, Cross Border-1, Rail-1, Air-1"
"EFC Gases & Advanced Materials","https://app.revenuevessel.com/dashboard/importers/f85e6a93-f47f-424a-b3b8-6d875a066542",105,,"LESCHACO, INC.-103, CLEARFREIGHT, INC.-1, MATTHEW LAMB-1","", "Ambiguous-55, Ocean-35, Air-15"
"Groupe Erium","",,,"","", ""
"Polymer Chemistry Innovations","",,,"","", ""
"APT","https://app.revenuevessel.com/dashboard/importers/bfecd5f2-9683-4bf3-a21d-9ccbf7d3702e",87,94,"R L SWEARER COMPANY, INC-87","Malaysia-59, Germany-25, China-8", "Ambiguous-55, Ocean-22, Air-9, Rail-1"
"Freepoint Eco-Systems","https://app.revenuevessel.com/dashboard/importers/c3ce3805-5150-42f9-96cd-f2e2003d140d",,4,"","Netherlands-2, Germany-2", ""
"Superior Graphite","",,,"","", ""
"SATELLITE CHEMICAL USA","",,,"","", ""
"Seatex","https://app.revenuevessel.com/dashboard/importers/e90e67cd-26c7-4ed1-b9b1-aaa1d309a33b",,8,"","Belgium-6, Germany-2", ""
"Kensing","https://app.revenuevessel.com/dashboard/importers/e7842ffe-d371-4969-9dac-52ff68587022",90,40,"BDP INTERNATIONAL-90","India-16, China-9, Spain-5", "Cross Border-50, Ambiguous-38, Ocean-2"
"Florida Chemical Supply","https://app.revenuevessel.com/dashboard/importers/94df22a2-0676-46ef-9efe-fecb3eb3d15f",3,,"DSV AIR & SEA, INC.-3","", "Ocean-3"
"United Laboratories","https://app.revenuevessel.com/dashboard/importers/729fcc0b-42a4-49a6-8cee-f27fec16a44e",2,,"CRANE WORLDWIDE LOGISTICS LLC-1, DHL EXPRESS (USA) INC.-1","", "Ocean-1, Parcel-1"
"VALIMET","https://app.revenuevessel.com/dashboard/importers/c2c89f0d-4ff4-4686-baab-12100d994bde",2,,"GREEN WORLDWIDE SHIPPING, LLC-1, UPS SUPPLY CHAIN SOLUTION-1","", "Parcel-1, Cross Border-1"
"Gage Products","https://app.revenuevessel.com/dashboard/importers/6d870ba8-9b26-4127-8401-3f2e5ee154b1",91,,"WILLSON INTERNATIONAL INC-91","", "Cross Border-91"
"Elevance Renewable Sciences","",,,"","", ""
"Ecolectro","",,,"","", ""
"Auriga Polymers","https://app.revenuevessel.com/dashboard/importers/10a44af2-b17e-48af-8e34-bb446eb1ac98",107,818,"BDP INTERNATIONAL-107","South Korea-158, China-121, Netherlands-118", "Ocean-104, Air-3"
"LBB Specialties","https://app.revenuevessel.com/dashboard/importers/b0ff8687-8afa-4bfa-862f-9d683409febf",541,380,"J.M. RODGERS CO., INC.-534, DHL EXPRESS (USA) INC.-5, UPS SUPPLY CHAIN SOLUTION-2","India-139, Belgium-46, France-46", "Ambiguous-312, Ocean-108, Air-75, Rail-23, Parcel-4, Cross Border-4"
"Hudson","",,,"","", ""
"Kebotix","",,,"","", ""
"Sylvatex","",,,"","", ""
"Enchem America","",,,"","", ""
"NCFI Geotechnical Polyurethanes","",,,"","", ""
"Douglas Products","https://app.revenuevessel.com/dashboard/importers/66ab158e-16cf-4af0-b56d-72fc388652dc",2,49,"DURARD TIMOTHY GRUELLE-2","Belgium-26, Australia-10, The Bahamas-4", "Ocean-2"
"CANN-Cannabis Chemistry Subdivision of the American Chemical Society","",,,"","", ""
"Jones-Hamilton","https://app.revenuevessel.com/dashboard/importers/def0d0ef-5314-4514-990c-18fd5f716521",,,"","", ""
"Loveland Products","https://app.revenuevessel.com/dashboard/importers/aa792b52-9836-41c5-990e-e760976be865",3,,"C.H. ROBINSON INTERNATIONAL, INC.-3","", "Ocean-3"
"Essential Industries","https://app.revenuevessel.com/dashboard/importers/0c200b39-330a-4e2f-b533-5c5983abe532",3,,"MID AMERICA OVERSEAS, INC.-3","", "Ambiguous-3"
"Center for Biorenewable Chemicals","https://app.revenuevessel.com/dashboard/importers/ca6d507b-4595-49e0-9caa-9895c96f5cd9",18,10,"DHL EXPRESS (USA) INC.-12, SCARBROUGH INTERNATIONAL, LTD-6","China-8, Germany-2, South Korea-2", "Ambiguous-9, Parcel-7, Air-2"
"Tokai Carbon CB","",,,"","", ""
"Waters ERA","",,,"","", ""
"CLEARON CORP.","https://app.revenuevessel.com/dashboard/importers/ffada1ef-8390-4293-9d97-3ce67bbca061",,,"","", ""
"Enviro Tech, an Arxada","https://app.revenuevessel.com/dashboard/importers/8b49c785-fb5b-4cf3-8945-0bcc9938c74e",2,10,"AXIOM WORLDWIDE LOGISTIX, INC.-2","India-11", "Air-1, Ocean-1"
"Hernon","https://app.revenuevessel.com/dashboard/importers/db735afe-092b-4130-8556-b37efe3b82a9",2,4,"SACK & MENENDEZ, INC.-2","China-6", "Air-1, Cross Border-1"
"Pajarito Powder","https://app.revenuevessel.com/dashboard/importers/9da40be4-0aa2-4ae4-ab47-634ec1423368",,2,"","China-2", ""
"Liphatech","https://app.revenuevessel.com/dashboard/importers/1002bb7d-53a4-42af-bd76-830c9e133486",17,51,"DSV AIR & SEA, INC.-14, SCHENKER, INC.-1, LAUFER GROUP INTERNATIONAL, LTD.-1","France-51", "Ambiguous-16, Cross Border-1"
"Chemstream","",,,"","", ""
"REGENT PAINTS INC, USA","",,,"","", ""
"Andikem","",,,"","", ""
"Polycoat Products","",,,"","", ""
"IFS Powder Coatings","https://app.revenuevessel.com/dashboard/importers/72290cd9-5569-436d-a787-4c19c7b8ebd3",8,6,"V ALEXANDER & CO INC-7, FLI BROKERAGE SERVICES LLC-1","Italy-13", "Air-7, Ocean-1"
"Mallard Creek Polymers","https://app.revenuevessel.com/dashboard/importers/05810ebe-8b47-48cc-8b08-dadc89464cb6",5,40,"EXPEDITORS INTERNATIONAL-3, BENNETT INTERNATIONAL TRANSPORT, LL-1, C.H. ROBINSON INTERNATIONAL, INC.-1","Taiwan-29, Belgium-8, Panama-4", "Ocean-4, Air-1"
"Belle Aire Creations","https://app.revenuevessel.com/dashboard/importers/6a1f2c5e-1a1b-4443-8f86-436fe1eb07c1",6,,"RAM INTERNATIONAL, INC.-5, T H WEISS INC-1","", "Ambiguous-6"
"Arq","",,,"","", ""
"Carbide Industries","https://app.revenuevessel.com/dashboard/importers/fb20db35-b177-412d-a705-5dbefa9c66bf",48,6,"C J INTERNATIONAL, INC.-48","Mexico-11, South Africa-6", "Cross Border-37, Air-11"
"Coast Southwest","https://app.revenuevessel.com/dashboard/importers/9c01edad-0278-426c-bf26-325254d06a46",248,381,"ALL-WAYS FORWARDING INTERNATIONAL,-153, DHL EXPRESS (USA) INC.-54, JAMES G WILEY CO-35","China-200, Singapore-79, South Korea-70", "Ocean-147, Parcel-48, Air-34, Ambiguous-19"
"Noranda Alumina","https://app.revenuevessel.com/dashboard/importers/d2ca8207-83a4-4834-900c-c1838e5bfca9",,,"","", ""
"Axchem USA","https://app.revenuevessel.com/dashboard/importers/4cac2c2f-346d-48ca-a21b-39df70c9a726",1,19,"DJ POWERS CO INC.-1","Taiwan-6, South Korea-5, China-4", "Ocean-1"
"VIKING CHEMICAL","https://app.revenuevessel.com/dashboard/importers/9212e6f3-3c05-4508-b878-4567da21cdda",,,"","", ""
"Devchem","",,,"","", ""
"Pace International","https://app.revenuevessel.com/dashboard/importers/b8083184-cea3-42c7-ae29-aad4387e6201",18,10,"MASTERPIECE INTERNATIONAL LIMITED,-18","Brazil-6, United Kingdom-3, Belgium-3", "Ocean-12, Air-5, Cross Border-1"
"French Color & Fragrance","",,,"","", ""
"Visolis","",,,"","", ""
"Council of Producers & Distributors of Agrotechnology","",,,"","", ""
"Rubber-Cal","https://app.revenuevessel.com/dashboard/importers/46521b4d-5665-4835-97cf-1f5c912ec074",96,130,"PROTANGAR CHB, INC-96","China-63, Sri Lanka-18, Singapore-16", "Ocean-96"
"Magni Coatings","https://app.revenuevessel.com/dashboard/importers/fda4e30f-ee82-4efe-808b-41b3754756d3",130,198,"K & G CUSTOMS SERVICE, INC.-130","Ireland-172, Netherlands-28, Belgium-6", "Ocean-90, Cross Border-29, Air-10, Ambiguous-1"
"Louisiana Chemical Equipment Company","",,,"","", ""
"AXEL Plastics","https://app.revenuevessel.com/dashboard/importers/9ef855b3-a13e-47eb-a32f-6bacda88f975",7,4,"COLUMBIA (DAO HENG) LOGISTICS INC.-5, DSV AIR & SEA, INC.-2","United Kingdom-4", "Ambiguous-6, Ocean-1"
"Gemini Industries","",,,"","", ""
"CCT Tapes","https://app.revenuevessel.com/dashboard/importers/07dc3575-3a19-4b2b-b406-22fd97958719",27,81,"MP CUSTOM BROKERS, INC.-27","Germany-52, France-12, Portugal-9", "Ambiguous-14, Ocean-8, Cross Border-5"
"Canberra","",,,"","", ""
"Rubicon","",,,"","", ""
"Richman Chemical","https://app.revenuevessel.com/dashboard/importers/f0506c17-a9be-467b-be94-75e3053fca32",15,14,"WESTERN OVERSEAS CORPORATION-15","India-19, China-3", "Air-8, Ambiguous-6, Rail-1"
"H.J. Baker & Bro.","https://app.revenuevessel.com/dashboard/importers/2ba06383-7762-4350-a474-b26dafc8a3fb",233,,"CN CUSTOMS BROKERAGE SERVICES (USA)-177, SUAREZ BROKERAGE CO.-56","", "Cross Border-233"
"Lithios","",,,"","", ""
"Haas TCM","",,,"","", ""
"Atom Scientific","",,,"","", ""
"Barr Brands International","",,,"","", ""
"Intematix","https://app.revenuevessel.com/dashboard/importers/392337c3-5d7e-4072-8e32-b748288ef5c5",1,20,"EXPRESS LINE CORP-1","Taiwan-21", "Air-1"
"Cimcool Fluid Technology","",,,"","", ""
"Worthen Industries","https://app.revenuevessel.com/dashboard/importers/6755a0a3-ecfa-4889-89e0-c0d32043298d",96,232,"ITG INTERNATIONAL TRANSPORTS, INC.-92, DANIEL B. HASTINGS INC-1, MAGIC CUSTOMS BROKERS INC-1","South Korea-105, China-94, Italy-14", "Ambiguous-57, Ocean-29, Air-7, Cross Border-3"
"Zeolyst International","https://app.revenuevessel.com/dashboard/importers/7e6a6449-d7ba-44a7-bfa7-1453a68148be",29,51,"MONTGOMERY INTL-29","Netherlands-46, Belgium-7, United Kingdom-5", "Ocean-13, Air-9, Rail-5, Ambiguous-2"
"The Chemico","https://app.revenuevessel.com/dashboard/importers/eb80e90a-4303-45c6-b891-6b216d31134d",16,4,"C.H. ROBINSON INTERNATIONAL, INC.-7, WORLD ASIA LOGISTICS INC-4, OLA LOGISTICS, LLC-3","Germany-5, South Korea-5", "Cross Border-8, Air-5, Ambiguous-3"
"Delta Foremost Chemical","https://app.revenuevessel.com/dashboard/importers/ff2c8306-77e8-4b22-afe9-40998a36ab97",,,"","", ""
"Vanderbilt Chemicals","",,,"","", ""
"Premier Magnesia","https://app.revenuevessel.com/dashboard/importers/1b1b6acd-bf6b-4cdc-962d-f6e066ecc1c6",,12,"","Pakistan-9, Oman-3", ""
"Sheboygan Paint","https://app.revenuevessel.com/dashboard/importers/1d8d32b2-c08b-4404-9e7e-3f91a7996721",2,20,"CLEARIT CUSTOMS SERVICES, INC.-1, C.H. ROBINSON INTERNATIONAL, INC.-1","United States-21", "Cross Border-1, Air-1"
"ChemSpec","",,,"","", ""
"Mayzo","https://app.revenuevessel.com/dashboard/importers/8f3f36d8-592b-4b22-9645-d8443b4e4b3d",68,3,"INTERNATIONAL FREIGHT FORWARDERS-38, PORTSIDE CUSTOMS SERVICE INC-30","South Korea-14", "Ocean-55, Air-11, Ambiguous-2"
"Island Group Enterprises","https://app.revenuevessel.com/dashboard/importers/2d9237b3-05cf-4def-87e4-c4579cbc98ae",135,60,"BRUZZONE SHIPPING INC-66, DJ POWERS CO INC.-60, DSV AIR & SEA, INC.-7","Germany-94", "Ocean-62, Air-34, Ambiguous-29, Rail-4, Cross Border-3, Parcel-1"
"RCC CORROSION CONTROL","",,,"","", ""
"Wolverine Coatings","",,,"","", ""
"FedPro","",,,"","", ""
"UTS","",,,"","", ""
"Polymer Solutions","",,,"","", ""
"FORSHAW","",,,"","", ""
"Adaptive Surface Technologies","",,,"","", ""
"TEES Mary Kay O'Connor Process Safety Center-TAMU","https://app.revenuevessel.com/dashboard/importers/c53b2810-9e8c-455b-9930-541b9cc92b4d",22,,"PARAGON LOGISTICS INC.-19, YUSEN LOGISTICS (AMERICAS) INC-3","", "Air-14, Parcel-4, Cross Border-3, Ocean-1"
"Wanhua Chemical Co.","https://app.revenuevessel.com/dashboard/importers/8428cbc7-c42c-4c0d-ae7c-c11218d3a6d0",1562,4803,"CCL GROUP INC.-478, C & C CUSTOMS BROKERAGE, INC.-417, OEC LOGISTICS INC-213","China-3647, South Korea-349, Germany-143", "Ocean-634, Ambiguous-593, Air-144, Cross Border-113, Rail-23"
"IFS INDUSTRIES","https://app.revenuevessel.com/dashboard/importers/a28caefe-4773-41f2-8e56-fef769fd7811",62,23,"LIVINGSTON INTERNATIONAL INC.-58, DIMERCO CUSTOMS BROKERAGE SERVICES-3, JOSE D. GONZALEZ-1","South Korea-10, Turkey-6, Germany-4", "Ambiguous-23, Ocean-19, Cross Border-17, Air-2, Rail-1"
"Teijin Carbon America","",,,"","", ""
"HASA Pool","",,,"","", ""
"ENCINA","https://app.revenuevessel.com/dashboard/importers/4ec8cfec-7a40-4fcf-a8a0-cdf211d00968",,,"","", ""
"Lubriplate Lubricants","https://app.revenuevessel.com/dashboard/importers/d9269a8c-9d6d-403f-825b-4c904844fce3",3,12,"EXPEDITORS INTERNATIONAL-3","Taiwan-4, Italy-4, China-2", "Cross Border-3"
"Eurecat US","https://app.revenuevessel.com/dashboard/importers/3fdd52e0-bbb7-4858-bda7-730a43c67b7d",23,48,"CUSTOMS IMPORT SERVICES-19, PATTI PORTER CUSTOMS BROKER LLC-4","Spain-30, Germany-5, United Arab Emirates-3", "Ocean-23"
"Knight Material","",,,"","", ""
"ICOOL USA","https://app.revenuevessel.com/dashboard/importers/6d46ded9-bcde-46fe-b634-3104635ccfd1",816,,"SOONEST EXPRESS INC-816","", "Ocean-537, Ambiguous-265, Rail-10, Air-1, Cross Border-1"
"RDAbbott","",,,"","", ""
"Grow West","",,,"","", ""
"NOHMs Technologies","",,,"","", ""
"Chemstar Products","https://app.revenuevessel.com/dashboard/importers/7a5bc334-1061-47ba-a6b3-14b7b459cdec",9,8,"SECUREGLOBAL LOGISTICS, INC-5, RTW LOGISTICS INC.-4","India-17", "Air-9"
"Chattem Chemicals","https://app.revenuevessel.com/dashboard/importers/e9cc5b36-7049-4c43-befe-e66cb8b9afe6",428,367,"RADIX GROUP INTERNATIONAL INC-375, EXPEDITORS INTERNATIONAL-45, EXPEDITORS TRADEWIN, LLC-7","South Korea-164, France-116, Belgium-42", "Ocean-243, Cross Border-119, Air-62, Ambiguous-3, Parcel-1"
"Purdue Process Safety & Assurance Center","https://app.revenuevessel.com/dashboard/importers/226673fd-f034-4898-8615-a7cdc2c6ff1e",94,2,"DHL EXPRESS (USA) INC.-66, SCARBROUGH INTERNATIONAL, LTD-22, UPS SUPPLY CHAIN SOLUTION-5","China-2", "Parcel-71, Ambiguous-15, Rail-5, Cross Border-2, Ocean-1"
"Warsaw Chemical","",,,"","", ""
"Ereztech","",,,"","", ""
"Lacamas Laboratories","https://app.revenuevessel.com/dashboard/importers/29877f1b-4856-48a3-91db-8395ef7ec6e7",23,20,"GEO. S. BUSH & CO., INC.-23","China-16, India-4", "Ocean-17, Ambiguous-6"
"EPMAR","",,,"","", ""
"RS Industrial","",,,"","", ""
"Autonomic Materials","",,,"","", ""
"Applied Molecules","",,,"","", ""
"AG Scientific","",,,"","", ""
"LabChem","",,,"","", ""
"Tokai Cabon CB","",,,"","", ""
"TIB Chemicals","",,,"","", ""
"Amrep","",,,"","", ""
"Electro Chemical Finishing","https://app.revenuevessel.com/dashboard/importers/a4d9bb40-bc16-47c9-8469-441f39b17fa4",10,,"RADIX GROUP INTERNATIONAL INC-10","", "Ambiguous-9, Air-1"
"AJ Adhesives","",,,"","", ""
"Southern States Chemical","https://app.revenuevessel.com/dashboard/importers/cd1099c4-76f8-454b-aa9e-ff1abc82f1b4",5,10,"CARMICHAEL INTERNATIONAL SERVICE-5","Germany-10", "Ocean-5"
"Rainguard Brands","",,,"","", ""
"Piedmont Chemical Industries","https://app.revenuevessel.com/dashboard/importers/f38122b4-8b18-4c3a-9f2f-eea9f27059db",2,,"BENNETT INTERNATIONAL TRANSPORT, LL-2","", "Air-1, Ocean-1"
"Goodwin","",,,"","", ""
"R.E. Carroll","https://app.revenuevessel.com/dashboard/importers/99432ca7-4881-44f1-8f83-16b5c1876af7",22,6,"YONG SIK KIM-19, CAPITAL LOGISTICS INTERNATIONAL LLC-3","Netherlands-6, India-3", "Ocean-8, Rail-7, Ambiguous-4, Air-3"
"Franklin Advanced Materials","",,,"","", ""
"Indiana Oxygen","",,,"","", ""
"Baril Coatings USA","",,,"","", ""
"True Chemical Solutions","",,,"","", ""
"SPECGUARD","",,,"","", ""
"Soane Materials","",,,"","", ""
"Specialty Chemical Sales","https://app.revenuevessel.com/dashboard/importers/8eb0d847-399d-4b3e-b75d-c1ec5373803a",3,16,"SCHENKER, INC.-3","India-12, Oman-7", "Air-3"
"Bioesque Solutions","",,,"","", ""
"Stinger Chemical Corporation","https://app.revenuevessel.com/dashboard/importers/4afa3032-2d66-44b4-b5e2-746088a60f1b",7,4,"EXPRESS LINE CORP-7","China-3, South Korea-3", "Ocean-6, Air-1"
"Techmetals","",,,"","", ""
"ISK Biosciences","https://app.revenuevessel.com/dashboard/importers/baf80c64-38f9-485f-8787-b55f5d3d76d7",34,,"NISSIN INTERNATIONAL TRANSPORT USA,-34","", "Rail-22, Ocean-11, Air-1"
"Apex Water and Process","",,,"","", ""
"Niche Fluoropolymer Products","",,,"","", ""
"Micromidas","",,,"","", ""
"Revive Energy Solutions","",,,"","", ""
"BLOME INTERNATIONAL POLYMERS","https://app.revenuevessel.com/dashboard/importers/e1a79a54-ded3-49a5-aaa5-5c67875fb132",28,35,"ARIES GLOBAL LOGISTICS, INC.-28","Germany-26, Belgium-9, Netherlands-3", "Ocean-15, Rail-6, Air-4, Ambiguous-3"
"Chase Products","",,,"","", ""
"Asterion","",,,"","", ""
"Premiere Concrete Admixtures","",,,"","", ""
